"","Id","SalePrice","MSSubClass","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","ScreenPorch","MSZoning","LotShape","LandContour","LandSlope","Neighborhood","Condition1","BldgType","HouseStyle","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","HeatingQC","CentralAir","Electrical","KitchenQual","Functional","GarageType","GarageFinish","GarageCond","PavedDrive","SaleCondition"
"576",576,118500,-0.163053597432097,-0.204065125611918,-0.794879113099154,-0.517022653386024,-0.803492544458947,-1.68878984799844,-0.572637289211919,-0.00359511705995971,-0.401117143601752,-0.513851643657497,-0.855243660867584,0.0847769153261258,-0.569885590551075,-0.819683507644112,-1.02568939177634,-0.761359798323593,-1.06210060736962,-0.211381153187867,-0.318574108911216,-0.950900669936958,-1.27608404638661,-1.02650592761034,-0.640678368437085,0.508665172517497,-0.704241947620518,1.30966959197293,-0.270115801243134,"RL","Reg","Lvl","Gtl","NAmes","Norm","1Fam","1.5Fin","Gable","CompShg","MetalSd","MetalSd","None","TA","TA","CBlock","TA","TA","No","Rec","TA","Y","SBrkr","TA","Typ","Detchd","Unf","TA","Y","Abnorml"
"577",577,145000,-0.163053597432097,-0.423275818327041,0.651256095779058,1.2802465702892,-1.43257112489109,-1.68878984799844,-0.572637289211919,-0.972684900323611,0.664814568101571,-0.44774804658871,-0.738840589657864,0.579590041443485,-0.0731972112442489,-0.819683507644112,0.789470016700575,-0.761359798323593,0.163723018527333,-0.211381153187867,-0.318574108911216,0.600289249736739,-2.04563494977179,-1.02650592761034,-1.20193787586581,-0.751918199272585,0.0504063727408497,-0.359201822854257,-0.270115801243134,"RL","Reg","Lvl","Gtl","SWISU","Norm","1Fam","1.5Fin","Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","TA","BrkTil","TA","TA","No","Unf","Gd","Y","SBrkr","TA","Typ","Detchd","Unf","TA","Y","Normal"
"578",578,164500,0.546156687327173,0.126253728995834,-0.794879113099154,0.38161195845159,-0.174413964026805,-0.913799064381361,-0.0369216422765714,-0.253541350752395,-0.638745232198034,0.242920571061022,0.407082978028942,-0.794890864438069,-0.371971447072493,1.10743069712304,-1.02568939177634,-0.761359798323593,0.163723018527333,-0.211381153187867,-0.318574108911216,2.15147916941044,-0.506533143001437,0.31161787088171,0.425714695677484,0.524621924059143,0.322079768070942,3.56755444732736,-0.270115801243134,"RL","IR1","Lvl","Gtl","Sawyer","Norm","1Fam","SLvl","Gable","CompShg","VinylSd","VinylSd","BrkFace","TA","TA","CBlock","TA","TA","Av","LwQ","Ex","Y","SBrkr","TA","Typ","Attchd","RFn","TA","Y","Abnorml"
"579",579,146000,2.43738411335189,-0.692580362211068,0.651256095779058,-0.517022653386024,1.18307139374782,1.07211481863739,-0.572637289211919,-0.972684900323611,0.275557127734328,-0.839810760238063,-1.18893246500212,0.783471375815916,-0.234953963125782,-0.819683507644112,0.789470016700575,-0.761359798323593,-1.06210060736962,-0.211381153187867,-0.933809821887902,-0.950900669936958,1.15407670114552,0.31161787088171,0.31346279419174,-0.751918199272585,0.835240625916672,-0.359201822854257,-0.270115801243134,"FV","Reg","Lvl","Gtl","Somerst","Norm","TwnhsE","2Story","Gable","CompShg","VinylSd","VinylSd","None","Gd","TA","PConc","Gd","TA","No","Unf","Ex","Y","SBrkr","Gd","Typ","Detchd","Unf","TA","Y","Abnorml"
"580",580,131500,-0.163053597432097,0.163623741967836,-0.794879113099154,-0.517022653386024,-0.571726751668158,-1.49504215209417,1.27751468731737,-0.972684900323611,1.09254512757488,-0.0169349484507585,-0.291335449229382,0.911756260364861,0.531963342853723,-0.819683507644112,0.789470016700575,-0.761359798323593,1.38954664442428,-0.211381153187867,0.29666160406547,-0.950900669936958,-0.992565292507865,-1.02650592761034,-0.565843767446589,-0.751918199272585,-0.704241947620518,-0.359201822854257,-0.270115801243134,"RM","Reg","Lvl","Gtl","OldTown","Norm","1Fam","1.5Fin","Gable","CompShg","MetalSd","MetalSd","BrkFace","TA","TA","BrkTil","TA","TA","No","Unf","Ex","N","FuseF","TA","Typ","Attchd","Unf","TA","Y","Normal"
"581",581,181900,-0.872263882191367,0.407580797160398,-0.0718115086600481,0.38161195845159,-0.373070357847482,0.103376339116049,-0.103195742928367,0.329666527863287,-0.534641498146329,0.197331883427376,0.689037083848043,-0.794890864438069,-0.164542200542056,-0.819683507644112,-1.02568939177634,-0.761359798323593,0.163723018527333,-0.211381153187867,0.29666160406547,2.15147916941044,-0.749549217754651,0.31161787088171,0.463131996172732,0.971410967225248,0.955984357174491,-0.359201822854257,-0.270115801243134,"RL","IR1","Lvl","Gtl","NAmes","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace","TA","TA","CBlock","TA","TA","No","BLQ","Ex","Y","SBrkr","Gd","Typ","Attchd","Unf","TA","Y","Normal"
"582",582,253293,-0.872263882191367,0.219127729062982,1.37432370021816,-0.517022653386024,1.21618079271793,1.16898866658953,1.11735227740887,-0.972684900323611,3.33756478364642,2.24426395817807,2.27470558721601,-0.794890864438069,1.00200943361536,-0.819683507644112,0.789470016700575,1.22716489855019,0.163723018527333,-0.211381153187867,0.911897317042156,0.600289249736739,1.23508205939659,1.64974166937376,4.28905097181184,-0.751918199272585,0.654125029029944,-0.359201822854257,-0.270115801243134,"RL","Reg","Lvl","Gtl","NridgHt","Norm","1Fam","1Story","Hip","CompShg","VinylSd","VinylSd","BrkFace","Ex","TA","PConc","Ex","TA","No","Unf","Ex","Y","SBrkr","Ex","Typ","Attchd","RFn","TA","Y","Partial"
"583",583,118500,0.782560115580263,0.132665741945454,-0.0718115086600481,-0.517022653386024,0.620211611255901,0.248687111044251,0.00173824977030935,0.816403930316976,-1.28373575838794,-0.550322593764413,-0.896631419519929,-0.794890864438069,-1.33109383469947,1.10743069712304,-1.02568939177634,-0.761359798323593,0.163723018527333,-0.211381153187867,-0.933809821887902,-0.950900669936958,-0.506533143001437,-2.36462972610238,-2.2122049892375,-0.751918199272585,-0.221267022589243,-0.359201822854257,-0.270115801243134,"RL","Reg","Lvl","Gtl","Edwards","Norm","Duplex","SFoyer","Gable","CompShg","HdBoard","HdBoard","BrkFace","TA","Gd","CBlock","Gd","TA","Av","GLQ","TA","Y","SBrkr","TA","Typ",NA,NA,NA,"Y","Normal"
"584",584,325000,0.427954973200628,0.298877140123877,2.82045890909638,3.07751579396443,-2.59140008884504,0.733056350804922,-0.572637289211919,-0.972684900323611,1.51574943774159,0.409319280923829,0.927016696099027,2.07777422885438,2.39692354101728,-0.819683507644112,2.60462942517749,1.22716489855019,0.163723018527333,-0.211381153187867,1.52713303001884,0.600289249736739,0.384525797760347,0.31161787088171,1.90369806523978,0.0858112566638619,6.87242718880761,-0.359201822854257,-0.270115801243134,"RM","Reg","Lvl","Gtl","OldTown","Artery","1Fam","2.5Unf","Gable","CompShg","Wd Sdng","Wd Sdng","None","Ex","Ex","BrkTil","TA","TA","No","Unf","Gd","Y","SBrkr","Gd","Typ","Detchd","Unf","TA","Y","Normal"
"585",585,133000,-0.163053597432097,-0.440508103129144,-1.51794671753826,1.2802465702892,-1.2008053321003,0.490871730924586,-0.572637289211919,-0.972684900323611,0.716866435127423,-0.395321055810018,-0.449126279091448,0.542937217286644,0.109492767351365,-0.819683507644112,-1.02568939177634,-0.761359798323593,0.163723018527333,-0.211381153187867,-0.318574108911216,-0.950900669936958,-1.76211619589304,-1.02650592761034,-1.08968597438006,-0.751918199272585,-0.704241947620518,0.524318337936608,1.88206430598307,"RM","Reg","Lvl","Gtl","BrkSide","Norm","1Fam","1.5Fin","Gable","CompShg","AsbShng","AsbShng","None","TA","TA","BrkTil","TA","TA","No","Unf","Ex","Y","SBrkr","Gd","Typ","Detchd","Unf","TA","Y","Normal"
"586",586,369900,-0.872263882191367,0.0927910364150062,1.37432370021816,-0.517022653386024,1.11685259580759,1.02367789466132,0.576113788752537,2.22838089959705,-0.360380899842389,1.84764237576535,2.23849129839521,-0.794890864438069,0.975367145070162,1.10743069712304,0.789470016700575,-0.761359798323593,-1.06210060736962,-0.211381153187867,0.29666160406547,2.15147916941044,1.07307134289445,1.64974166937376,1.90369806523978,1.84903230201581,0.291893835256487,-0.359201822854257,-0.270115801243134,"RL","Reg","Lvl","Gtl","Timber","Norm","1Fam","1Story","Hip","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Ex","TA","Gd","GLQ","Ex","Y","SBrkr","Gd","Typ","Attchd","RFn","TA","Y","Partial"
"587",587,130000,-0.635860453938277,-0.0250297015342555,-0.0718115086600481,1.2802465702892,-1.76366511459222,0.733056350804922,-0.572637289211919,-0.512257627732284,-1.28373575838794,-0.550322593764413,-0.839723251372955,-0.794890864438069,-1.28922738127131,1.10743069712304,-1.02568939177634,-0.761359798323593,-1.06210060736962,-0.211381153187867,-0.933809821887902,-0.950900669936958,-0.709046538629115,-1.02650592761034,-0.925985284713351,-0.751918199272585,-0.704241947620518,1.47328443656383,-0.270115801243134,"RL","Reg","Lvl","Gtl","BrkSide","RRAn","1Fam","1Story","Gable","CompShg","Stucco","Wd Shng","None","TA","Gd","BrkTil","TA","Gd","Mn","Rec","Ex","Y","SBrkr","Fa","Typ","Detchd","Fin","TA","N","Normal"
"588",588,137000,0.664358401453718,-0.178016323004088,-0.794879113099154,0.38161195845159,0.355336419494999,-0.138808280764287,-0.572637289211919,0.500682371968637,-0.903530816633891,-0.495616168604038,-0.78281508322598,-0.794890864438069,-1.24736092784314,1.10743069712304,-1.02568939177634,-0.761359798323593,-1.06210060736962,-0.211381153187867,-1.54904553486459,-0.950900669936958,0.708547230764632,0.31161787088171,0.257336843448868,-0.751918199272585,-0.704241947620518,-0.359201822854257,-0.270115801243134,"RL","IR1","Lvl","Gtl","Sawyer","Norm","1Fam","SFoyer","Hip","CompShg","HdBoard","HdBoard","None","TA","TA","CBlock","TA","TA","Av","ALQ","TA","Y","SBrkr","TA","Typ","Detchd","Unf","TA","Y","Normal"
"589",589,143000,-0.872263882191367,1.46055354873076,-0.794879113099154,2.17888118212682,-0.10819516608658,0.878367122733124,-0.572637289211919,1.93019942782362,-1.02800267256528,0.865206157260286,0.802853420141992,-0.794890864438069,-0.0808092936857328,3.0345449018902,-1.02568939177634,-0.761359798323593,-2.28792423326657,-0.211381153187867,-0.933809821887902,2.15147916941044,-0.425527784750366,-1.02650592761034,-0.0981275112559883,-0.751918199272585,0.020220439926395,-0.359201822854257,0.805974252369969,"RL","IR1","Low","Sev","ClearCr","Norm","1Fam","1Story","Flat","Tar&Grv","Wd Sdng","Wd Sdng","None","TA","TA","CBlock","TA","TA","Gd","GLQ","Ex","Y","SBrkr","Ex","Typ","Attchd","Unf","TA","Y","Partial"
"590",590,79500,-0.399457025685187,-0.141948750162477,-0.794879113099154,0.38161195845159,-1.36635232695086,-1.20442060823776,-0.572637289211919,-0.972684900323611,0.395502734359118,-0.719000738008902,-0.992340611403478,-0.794890864438069,-1.10463438206532,-0.819683507644112,-1.02568939177634,-0.761359798323593,-1.06210060736962,-0.211381153187867,-1.54904553486459,-0.950900669936958,0.384525797760347,-1.02650592761034,-0.771638920170453,-0.751918199272585,-0.704241947620518,-0.359201822854257,-0.270115801243134,"RM","Reg","Lvl","Gtl","BrkSide","RRAn","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","TA","TA","BrkTil","TA","TA","No","Unf","TA","Y","FuseA","TA","Typ","Detchd","Unf","TA","P","Normal"
"591",591,185900,0.0733498308209929,-0.220095157985967,0.651256095779058,-0.517022653386024,1.08374319683748,0.926804046709191,-0.572637289211919,0.101645402389487,-0.650060855464524,-0.655176575321798,-1.01562122564542,1.06523996152163,0.126619952844704,-0.819683507644112,0.789470016700575,1.22716489855019,0.163723018527333,-0.211381153187867,-0.318574108911216,-0.950900669936958,1.03256866376892,0.31161787088171,0.21991954295362,-0.751918199272585,-0.025058459295287,-0.359201822854257,-0.270115801243134,"RL","Reg","Lvl","Gtl","CollgCr","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","Gd","TA","PConc","Gd","TA","No","GLQ","Ex","Y","SBrkr","Gd","Typ","Attchd","RFn","TA","Y","Normal"
"592",592,451950,0.0733498308209929,0.296673010672445,2.82045890909638,-0.517022653386024,1.21618079271793,1.12055174261346,1.74695623360093,1.96089457932971,-0.414695891521539,1.51484495603974,1.46247082366374,0.506284393129802,1.48537666864958,1.10743069712304,0.789470016700575,1.22716489855019,0.163723018527333,-0.211381153187867,2.14236874299553,0.600289249736739,1.19457938027106,1.64974166937376,1.72596588788735,2.29582134518192,3.43123084795978,-0.359201822854257,-0.270115801243134,"RL","IR1","Lvl","Gtl","NridgHt","Norm","1Fam","2Story","Gable","CompShg","CemntBd","CmentBd","Stone","Ex","TA","PConc","Ex","TA","Gd","GLQ","Ex","Y","SBrkr","Ex","Typ","BuiltIn","RFn","TA","Y","Normal"
"593",593,138000,-0.872263882191367,-0.392418006006996,-0.794879113099154,2.17888118212682,0.355336419494999,0.878367122733124,-0.572637289211919,0.816403930316976,-1.28373575838794,-0.550322593764413,-0.896631419519929,-0.794890864438069,-1.33109383469947,1.10743069712304,-1.02568939177634,-0.761359798323593,-1.06210060736962,-0.211381153187867,-1.54904553486459,-0.950900669936958,0.26301776038374,0.31161787088171,1.6043596612778,-0.751918199272585,-0.704241947620518,-0.359201822854257,-0.270115801243134,"RL","Reg","Lvl","Gtl","Mitchel","Norm","1Fam","1Story","Gable","CompShg","HdBoard","HdBoard","None","TA","Gd","PConc","TA","Gd","No","GLQ","Ex","Y","SBrkr","TA","Typ","Detchd","Fin","TA","Y","Normal"
"594",594,140000,1.49177040033953,-0.60932438156835,-0.0718115086600481,-0.517022653386024,1.05063379786737,0.878367122733124,0.366245803355185,0.529185012652862,-0.914846439900381,-0.47738069355058,-0.813855902215239,-0.794890864438069,-1.2701971751676,1.10743069712304,-1.02568939177634,-0.761359798323593,-2.28792423326657,-0.211381153187867,-1.54904553486459,-0.950900669936958,0.992065984643381,0.31161787088171,-0.24779671323698,0.365054408642677,-0.704241947620518,-0.359201822854257,-0.270115801243134,"RM","Reg","Lvl","Gtl","CollgCr","Norm","TwnhsE","1Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","Av","GLQ","Ex","Y","SBrkr","Gd","Typ","Attchd","Fin","TA","Y","Normal"
"595",595,110000,-0.872263882191367,-0.253157099757444,-0.794879113099154,0.38161195845159,0.12357062670421,-0.477866748596757,-0.572637289211919,-0.972684900323611,0.80739142125934,-0.304143680542726,-0.6172640486166,-0.794890864438069,-1.1255676087794,-0.819683507644112,-1.02568939177634,-0.761359798323593,0.163723018527333,-0.211381153187867,-0.933809821887902,-0.950900669936958,0.101007043881597,-1.02650592761034,-0.902599471903821,-0.751918199272585,-0.704241947620518,-0.359201822854257,-0.270115801243134,"RL","IR1","Lvl","Gtl","CollgCr","Norm","1Fam","1Story","Hip","CompShg","HdBoard","HdBoard","None","TA","TA","CBlock","Gd","TA","No","Unf","TA","Y","SBrkr","TA","Typ","Detchd","Unf","TA","Y","Normal"
"596",596,319000,-0.872263882191367,0.0786645703853754,1.37432370021816,-0.517022653386024,1.11685259580759,1.02367789466132,0.741799040382026,2.14506548836624,-0.396590894295156,1.72455291915451,1.71597084540936,-0.794890864438069,0.590956981775223,1.10743069712304,0.789470016700575,-0.761359798323593,0.163723018527333,-0.211381153187867,0.29666160406547,0.600289249736739,1.07307134289445,1.64974166937376,1.33308423268725,0.68418943947561,0.427730532921534,-0.359201822854257,1.88206430598307,"RL","IR1","Lvl","Gtl","StoneBr","Norm","1Fam","1Story","Gable","CompShg","VinylSd","Other","BrkFace","Gd","TA","PConc","Gd","TA","Gd","GLQ","Ex","Y","SBrkr","Gd","Typ","Attchd","Fin","TA","Y","Partial"
"597",597,114504,0.309753259074083,-0.692981113020419,-0.0718115086600481,1.2802465702892,-2.02854030635312,0.393997882972452,-0.572637289211919,-0.972684900323611,0.264241504467838,-0.851207932146475,-1.23808042840178,0.772017368266903,-0.280626457774686,-0.819683507644112,-1.02568939177634,-0.761359798323593,0.163723018527333,-0.211381153187867,0.29666160406547,-0.950900669936958,-1.96462959152072,-1.02650592761034,-1.20193787586581,-0.751918199272585,1.6804467447214,-0.359201822854257,-0.270115801243134,"RM","Reg","Lvl","Gtl","OldTown","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","TA","TA","CBlock","TA","TA","No","Unf","Ex","N","FuseA","TA","Typ","Detchd","Unf","Fa","N","Normal"
"598",598,194201,1.49177040033953,-0.660720672867645,0.651256095779058,-0.517022653386024,1.1499619947777,1.07211481863739,-0.174992685301145,-0.972684900323611,1.56327505546085,0.457187402939157,0.61919524112221,-0.794890864438069,-0.215923757022072,-0.819683507644112,-2.84084880025325,3.21568959542398,-1.06210060736962,-0.211381153187867,0.29666160406547,0.600289249736739,1.11357402201999,1.64974166937376,0.818596350877589,0.205486893226211,-0.46275448510488,-0.359201822854257,-0.270115801243134,"RL","Reg","Lvl","Gtl","Blmngtn","Norm","TwnhsE","1Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Ex","TA","Av","Unf","Ex","Y","SBrkr","Gd","Typ","Attchd","Fin","TA","Y","Partial"
"599",599,217500,-0.872263882191367,0.247180285717568,-0.794879113099154,0.38161195845159,0.189789424644435,-0.380992900644622,1.96234706071926,1.84030648412721,-1.28373575838794,0.84925011658851,1.25294529548625,-0.794890864438069,0.250316292518818,1.10743069712304,0.789470016700575,-0.761359798323593,0.163723018527333,-0.211381153187867,0.29666160406547,0.600289249736739,-0.0610036726205453,0.31161787088171,0.692312961706127,-0.751918199272585,-0.704241947620518,-0.359201822854257,-0.270115801243134,"RL","Reg","Bnk","Gtl","Crawfor","Norm","1Fam","1Story","Gable","CompShg","Plywood","Plywood","BrkFace","TA","TA","CBlock","Gd","TA","Mn","ALQ","Ex","Y","SBrkr","Gd","Typ","Attchd","Fin","TA","Y","Normal"
"600",600,151000,2.43738411335189,-0.858290821877802,-0.0718115086600481,0.38161195845159,0.289117621554773,-0.235682128716421,-0.572637289211919,-0.795091523752671,-1.23168389136209,-0.778266031932642,-1.15530491109709,1.12938240379611,0.0771414169750586,1.10743069712304,0.789470016700575,1.22716489855019,0.163723018527333,-0.211381153187867,-0.318574108911216,0.600289249736739,0.0605043647560616,0.31161787088171,-0.0981275112559883,0.532600299829967,-0.704241947620518,-0.359201822854257,-0.270115801243134,"RM","Reg","Lvl","Gtl","Blueste","Norm","Twnhs","2Story","Gable","CompShg","MetalSd","MetalSd","None","TA","Gd","CBlock","Gd","TA","No","LwQ","TA","Y","SBrkr","TA","Typ","Attchd","Fin","TA","Y","Normal"
"601",601,275000,0.0733498308209929,0.0410941820086975,1.37432370021816,-0.517022653386024,1.11685259580759,0.975240970685258,0.973758392663311,0.224426008413841,-0.125015935899405,0.0013005266026998,-0.27064156990321,1.14312721285492,0.73939258938416,1.10743069712304,0.789470016700575,1.22716489855019,0.163723018527333,-0.211381153187867,0.911897317042156,0.600289249736739,0.992065984643381,0.31161787088171,1.23018665632532,0.676211063704786,0.201336036813123,-0.359201822854257,-0.270115801243134,"RL","Reg","Lvl","Gtl","NridgHt","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","Av","GLQ","Ex","Y","SBrkr","Ex","Typ","BuiltIn","Fin","TA","Y","Normal"
"602",602,141000,-0.163053597432097,-0.151967520396258,-0.0718115086600481,0.38161195845159,-1.13458653416007,-1.68878984799844,-0.572637289211919,-0.972684900323611,0.481501471184439,-0.632382231504975,-0.989753876487706,0.568136033894472,-0.267305313502089,-0.819683507644112,-1.02568939177634,1.22716489855019,0.163723018527333,-0.211381153187867,-0.318574108911216,0.600289249736739,0.020001685630526,-1.02650592761034,0.332171444439364,-0.751918199272585,1.74081861035031,-0.359201822854257,1.98967331134438,"RM","Reg","Bnk","Gtl","IDOTRR","Norm","1Fam","1.5Fin","Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","Gd","PConc","TA","TA","No","Unf","TA","Y","SBrkr","Gd","Typ","Detchd","Unf","TA","P","Normal"
"603",603,220000,0.0733498308209929,-0.0476721222626001,1.37432370021816,-0.517022653386024,0.686430409196126,0.345560958996385,-0.572637289211919,0.757206138126663,-1.01442392464549,-0.340614630649643,-0.609503843869285,1.46842102724689,0.760325816098241,1.10743069712304,0.789470016700575,1.22716489855019,0.163723018527333,-0.211381153187867,0.911897317042156,0.600289249736739,0.546536514262489,0.31161787088171,0.154439267086936,0.205486893226211,1.55970301346359,-0.359201822854257,-0.270115801243134,"RL","IR1","Lvl","Gtl","SawyerW","Norm","1Fam","2Story","Gable","CompShg","HdBoard","HdBoard","None","Gd","TA","PConc","Gd","TA","Mn","GLQ","Ex","Y","SBrkr","Gd","Typ","Attchd","Fin","TA","Y","Abnorml"
"604",604,151000,2.43738411335189,-0.734859572597623,0.651256095779058,-0.517022653386024,1.08374319683748,0.975240970685258,-0.572637289211919,-0.972684900323611,0.0741390335908126,-1.04268042020779,-1.45536616132659,0.579590041443485,-0.600333920317011,-0.819683507644112,0.789470016700575,1.22716489855019,-1.06210060736962,-0.211381153187867,-1.54904553486459,-0.950900669936958,1.03256866376892,0.31161787088171,0.0328330404773799,-0.751918199272585,1.89174827442259,-0.359201822854257,-0.270115801243134,"FV","Reg","Lvl","Gtl","Somerst","Norm","TwnhsE","2Story","Gable","CompShg","MetalSd","MetalSd","None","Gd","TA","PConc","Gd","TA","No","Unf","Ex","Y","SBrkr","Gd","Typ","Detchd","RFn","TA","Y","Normal"
"605",605,221000,-0.872263882191367,0.229046311594425,0.651256095779058,-0.517022653386024,1.01752439889725,0.829930198757056,-0.0258759588346055,1.0488100774345,0.0107715432984707,0.995133917016176,0.857174853373195,-0.794890864438069,-0.0408458608679422,1.10743069712304,0.789470016700575,-0.761359798323593,0.163723018527333,-0.211381153187867,-0.318574108911216,0.600289249736739,0.951563305517846,0.31161787088171,0.26669116857268,0.779929948725489,-0.160895156960333,-0.359201822854257,-0.270115801243134,"RL","IR1","Lvl","Gtl","CollgCr","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","Mn","GLQ","Ex","Y","SBrkr","Gd","Typ","Attchd","RFn","TA","Y","Normal"
"606",606,205000,0.0733498308209929,0.308895910357657,0.651256095779058,0.38161195845159,-0.207523362996918,0.248687111044251,0.399382853681083,0.0227150128024019,-0.573114617252394,-0.659735444085163,0.0604604993155513,1.037750343404,0.89544027943458,-0.819683507644112,0.789470016700575,1.22716489855019,0.163723018527333,-0.211381153187867,0.29666160406547,3.70266908908413,-0.547035822126973,0.31161787088171,0.0608960158488159,-0.751918199272585,-0.0703373585169691,-0.359201822854257,3.11956786763814,"RL","Reg","Lvl","Gtl","NAmes","Norm","1Fam","2Story","Gable","CompShg","HdBoard","HdBoard","BrkFace","TA","TA","CBlock","TA","TA","No","BLQ","TA","Y","SBrkr","TA","Typ","Attchd","Unf","TA","Y","Normal"
"607",607,152000,-0.872263882191367,0.195082680501908,-0.794879113099154,-0.517022653386024,0.818868005076577,0.539308654900653,-0.572637289211919,0.632233021280445,-0.586693365172182,-0.0397292922675813,-0.317202798387098,-0.794890864438069,-0.904817217976368,1.10743069712304,-1.02568939177634,-0.761359798323593,0.163723018527333,-0.211381153187867,-0.318574108911216,-0.950900669936958,0.870557947266774,0.31161787088171,0.481840646420356,0.58844893022573,-0.704241947620518,-0.359201822854257,-0.270115801243134,"RL","IR2","Low","Mod","CollgCr","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","None","TA","Gd","PConc","Gd","TA","No","GLQ","Gd","Y","SBrkr","Gd","Typ","Detchd","Unf","TA","Y","Normal"
"608",608,225000,-0.872263882191367,-0.272192763201627,-0.794879113099154,2.17888118212682,-0.770383145488835,0.829930198757056,-0.572637289211919,0.349399125260058,-0.620640234971651,-0.36796784322983,-0.130957884451545,1.25766728834505,0.937306732862742,1.10743069712304,2.60462942517749,-0.761359798323593,0.163723018527333,-0.211381153187867,0.911897317042156,-0.950900669936958,-1.23558136726108,-1.02650592761034,-1.13645759999912,0.0698545051222153,-0.704241947620518,-0.359201822854257,-0.270115801243134,"RL","Reg","Bnk","Mod","Edwards","Norm","1Fam","2Story","Gable","CompShg","MetalSd","MetalSd","None","TA","Gd","CBlock","TA","Gd","No","GLQ","Ex","Y","SBrkr","Ex","Typ","Attchd","Unf","TA","Y","Normal"
"609",609,359100,0.309753259074083,0.165427120609917,1.37432370021816,0.38161195845159,-1.23391473107041,0.636182502852788,-0.572637289211919,-0.0342902685660482,-0.0684378195669567,-0.210686870893753,2.01085862580731,2.07777422885438,3.19428917676273,-0.819683507644112,0.789470016700575,1.22716489855019,1.38954664442428,-0.211381153187867,2.14236874299553,2.15147916941044,-1.80261887501858,0.31161787088171,-0.434883215713221,-0.751918199272585,-0.704241947620518,-0.359201822854257,-0.270115801243134,"RL","Reg","HLS","Mod","Crawfor","Norm","1Fam","2Story","Gable","CompShg","BrkFace","Wd Sdng","None","TA","TA","PConc","Gd","TA","Mn","BLQ","TA","Y","SBrkr","TA","Typ","Basment","Unf","TA","Y","Alloca"
"610",610,118500,-0.872263882191367,-0.25786592176732,-1.51794671753826,-0.517022653386024,-0.339960958877369,-1.1559836842617,0.48774832121681,1.0071523718191,-0.998582052072404,-0.0648030704660865,-0.345656882460585,-0.794890864438069,-0.925750444690448,1.10743069712304,-1.02568939177634,-0.761359798323593,0.163723018527333,-0.211381153187867,-0.933809821887902,-0.950900669936958,-0.709046538629115,-1.02650592761034,-0.991465560580035,-0.241302149939893,-0.704241947620518,0.278896071050257,-0.270115801243134,"RL","Reg","Lvl","Gtl","Sawyer","Feedr","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","BrkCmn","TA","Fa","CBlock","TA","TA","Mn","Rec","Gd","Y","SBrkr","TA","Typ","Attchd","Unf","TA","Y","Normal"
"611",611,313000,0.0733498308209929,0.0534172693962478,2.09739130465727,-0.517022653386024,0.951305600957028,0.733056350804922,0.554022421868606,1.00934488264096,-0.0707009442202546,0.872044460405333,0.810613624889307,0.755981757698285,1.21324472136653,1.10743069712304,0.789470016700575,1.22716489855019,0.163723018527333,-0.211381153187867,0.911897317042156,2.15147916941044,0.870557947266774,1.64974166937376,1.23018665632532,1.26661087074571,1.43895928220577,-0.359201822854257,-0.270115801243134,"RL","Reg","Lvl","Gtl","CollgCr","PosN","1Fam","2Story","Hip","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Ex","TA","Mn","GLQ","Ex","Y","SBrkr","Ex","Typ","Attchd","Fin","TA","Y","Normal"
